dataset,p_q,algorithm,purity,num_clusters,k
./synthetic_graphs/ten_graphs/size_50\60_point1.txt,60_point1,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\60_point1.txt,60_point1,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\60_point1.txt,60_point1,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\60_point1.txt,60_point1,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\60_point5.txt,60_point5,girvan-newman,0.5,10,100
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\70_1.txt,70_1,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,2
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,3
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,4
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,5
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,10
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,11
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,12
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,13
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,14
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,15
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,16
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,17
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,18
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,19
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,20
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,50
./synthetic_graphs/ten_graphs/size_50\70_10.txt,70_10,girvan-newman,0.118,10,100
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,0.118,10,2
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,0.118,10,3
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,0.2,10,4
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\70_3.txt,70_3,girvan-newman,0.3,10,100
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,2
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,3
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,4
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,5
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,10
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,11
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,12
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,13
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,14
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,15
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,16
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,17
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,18
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,19
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,20
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,50
./synthetic_graphs/ten_graphs/size_50\70_5.txt,70_5,girvan-newman,0.118,10,100
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,0.5
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,1
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\70_point1.txt,70_point1,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,1
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\70_point5.txt,70_point5,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\80_1.txt,80_1,girvan-newman,0.5,10,100
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,0.118,10,2
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,0.118,10,3
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,0.9,10,4
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\80_3.txt,80_3,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,2
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,3
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,4
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,5
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,10
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,11
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,12
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,13
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,14
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,15
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,16
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,17
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,18
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,19
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,20
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,50
./synthetic_graphs/ten_graphs/size_50\80_5.txt,80_5,girvan-newman,0.118,10,100
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,0.5
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,1
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\80_point1.txt,80_point1,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,1
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\80_point5.txt,80_point5,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,1
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\90_1.txt,90_1,girvan-newman,0.9,10,100
./synthetic_graphs/ten_graphs/size_50\90_3.txt,90_3,girvan-newman,0.118,10,0.1
